review_number,facility_ind,security_ind,pricing_ind,location_ind,fb_ind,housekeep_ind,frontoff_ind,Others,cons
3408,1,0,0,0,0,0,0,0,tv crap
3408,0,0,0,0,0,0,0,1,staff untrain
3411,1,0,0,0,0,0,0,0,bathroom averag
3412,0,0,0,0,0,0,0,1,staff could friend
3413,0,0,1,0,0,0,0,0,price expens
3414,1,0,0,0,0,0,0,0,pooltoo much peopl dirtycan swim well take photo
3418,0,0,0,0,0,0,0,1,mbs becom overr overpr overcrowd hotel
3422,0,0,0,0,0,0,0,1,afternoon time infin pool quit
3424,1,0,0,0,0,0,0,0,motoris curtain work well
3424,0,0,0,0,0,0,1,0,check crowd
3426,0,0,1,0,0,0,0,0,room rate vey vey expens valu return
3429,0,0,0,0,0,0,1,0,check
3429,1,0,0,0,0,0,0,0,room furnitur need refurnish
3429,1,0,0,0,0,0,0,0,tv small
3434,0,0,0,0,0,0,0,1,crowd
3439,0,0,1,0,0,0,0,0,expens
3440,0,0,1,0,0,0,0,0,hotel bit pricey
3441,1,0,0,0,0,0,0,0,bed mattress hard
3445,0,0,1,0,0,0,0,0,expens
3447,0,0,0,0,0,0,0,1,staff handl custom problem servic orient one two may custom expect
3449,0,0,1,0,0,0,0,0,capitalist paradis bewar everyth cost money
3451,0,0,0,0,0,0,0,1,staff could polit
3454,1,0,0,0,0,0,0,0,linen pretti bad look like associ star hotel
3455,0,0,0,0,0,0,0,1,view design
3456,0,0,0,0,0,0,0,1,noth dislik
3460,0,0,1,0,0,0,0,0,everyth ridicul expens small coke
3461,0,0,0,0,1,0,0,0,would nice breakfast could includ
3463,1,0,0,0,0,0,0,0,crow pool much space relax privaci
3465,0,0,1,0,0,0,0,0,extravag food price
3467,0,0,0,0,0,0,1,0,check didnt access roof anymor
3469,0,0,0,0,0,1,0,0,room servic
3470,0,0,0,0,0,1,0,0,room staff speak word english
3472,1,0,0,0,0,0,0,0,chair infin pool must replac mani damag
3473,1,0,0,0,0,0,0,0,bed pillow firm
3474,1,0,0,0,0,0,0,0,guest room
3475,0,0,0,0,0,0,0,1,mani peopl lol
3476,0,0,0,0,0,0,0,1,crow pool
3477,0,0,0,0,0,0,0,1,excel stay
3479,1,0,0,0,0,0,0,0,elev confus
3480,0,0,0,0,0,0,0,1,crowd
3481,0,0,1,0,0,0,0,0,cheaper beer price
3482,1,0,0,0,0,0,0,0,slow wifi room temperatur sit
3483,1,0,0,0,0,0,0,0,pool appear dirti
3484,0,0,1,0,0,0,0,0,bit expens
3485,0,0,0,0,0,0,0,1,forgot give tip cleaner person back rememb next time
3486,0,0,0,0,0,0,0,1,everyth perfect
3487,1,0,0,0,0,0,0,0,pool room
3489,0,0,0,0,0,0,1,0,check process
3495,0,0,0,0,0,0,0,1,way busi
3496,0,0,1,0,0,0,0,0,price
3498,0,0,0,0,0,0,0,1,definit star compar hotel frequent
3498,0,0,0,0,0,0,0,1,staff moodi
3498,1,0,0,0,0,0,0,0,tv didnt work
3499,0,0,0,0,0,0,0,1,get gym pool
3500,0,0,0,0,0,0,1,0,much traffic lobbi
3501,0,0,1,0,0,0,0,0,food hotel restaur littl bit pricey
3502,0,0,0,0,0,0,0,1,infin pool crowd
3503,0,0,0,0,0,0,1,0,deposit collect front desk currenc accept
3504,1,0,0,0,0,0,0,1,internet custom servic
3505,0,0,0,0,0,0,0,1,strict staff could pleasant bar
3506,0,0,1,0,0,0,0,0,must breakfast gor price
3507,0,0,0,0,0,0,0,1,long walk
3507,1,0,0,0,0,0,0,0,side build elev
3508,1,0,0,0,0,0,0,0,terribl room second floor view next noisi toad
3509,0,0,0,0,0,0,1,0,busi lobbi
3511,0,0,1,0,0,0,0,0,club wasnt worthit
3512,0,0,0,0,0,0,0,1,noth like
3512,0,0,0,0,0,0,0,1,fabul
3514,0,0,0,0,0,0,1,0,lot tourist lobbi check might take
3515,0,0,0,0,0,0,0,1,pool pretti crowd hard find seat
3516,0,0,0,0,0,0,0,1,staff attent
3520,1,0,0,0,0,0,0,0,amen good qualiti expect
3523,1,0,0,0,0,0,0,0,room dark need better light toilet need repair
3527,1,0,0,0,0,0,0,0,hair drier find power consent
3529,0,0,1,0,0,0,0,0,good valu money
3532,0,0,0,0,0,0,1,0,poor deal problem look book
3532,0,0,0,0,0,0,0,1,com comment made time book
3532,0,0,0,0,0,0,1,0,poor deal payment process
3533,1,0,0,0,0,0,0,0,temperatur hotel low compar outsid temperatur
3533,1,0,0,0,0,0,0,0,think that got cold
3536,0,0,1,0,0,0,0,0,price
3537,1,0,0,0,0,0,0,0,lack seat public area
3538,1,0,0,0,0,0,0,0,room big enough
3539,1,0,0,0,0,0,0,0,sauna low qualiti
3539,0,0,0,0,0,0,0,1,programm less shop
3543,1,0,0,0,0,0,0,0,room bit small
3543,1,0,0,0,0,0,0,0,chang lift go pool
3545,1,0,0,0,0,0,0,0,bath wasnt clean enough
3547,0,0,0,0,0,0,1,0,check pool invoic twice
3551,0,0,0,0,0,0,0,1,non
3552,0,0,0,0,0,0,0,1,realli busi
3554,0,0,1,0,0,0,0,0,pricespricespric
3556,0,0,0,0,0,0,0,1,mani peopl
3557,1,0,0,0,0,0,0,0,room slight date side
3562,0,0,0,0,0,0,0,1,staff didnt smile us even ask question
3566,0,0,0,0,0,0,1,0,check process shorter
3568,0,0,0,0,0,0,1,0,would nice small conveni store lobbi snack drink ect
3568,0,0,0,1,0,0,0,0,kind far eleven
3570,1,0,0,0,0,0,0,0,bed hard
3573,1,0,0,0,0,0,0,0,crowd swim pool
3574,0,0,0,0,0,0,0,1,crowd
3576,1,0,0,0,0,0,0,0,room old
3576,1,0,0,0,0,0,0,0,toilet flush problem
3576,1,0,0,0,0,0,0,0,sink stuck
3576,0,0,0,0,0,0,0,1,unaccept
3579,0,0,0,0,0,0,0,1,crowd
3579,0,0,0,0,0,0,0,1,mani peopl around world
3580,1,0,0,0,0,0,0,0,smoke area fanci restaur top
3581,0,0,0,0,0,0,1,0,flixsibli chick
3583,0,0,1,0,0,0,0,0,price restaur
3583,0,0,0,0,0,0,0,1,high end
3584,1,0,0,0,0,0,0,0,pool crowd peopl
3584,0,0,0,0,0,0,0,1,even
3586,0,0,0,1,0,0,0,0,noth shop nearbi
3586,0,0,0,0,0,0,0,1,luxuri bag
3586,0,0,0,0,0,0,0,1,interest
3590,0,0,0,0,0,0,1,0,long queue check
3591,1,0,0,0,0,0,0,0,bed ridicul hard crowd
3592,0,0,1,0,0,0,0,0,pricey
3596,0,0,0,0,0,0,0,1,nowher buy appl
3597,1,0,0,0,0,0,0,0,toilet bidet
3598,0,0,0,1,0,0,0,0,realli close much walk distanc mrt close
3599,0,0,0,0,0,0,0,1,noth special
3601,1,0,0,0,0,0,0,0,swim pool
3605,0,0,0,0,0,0,0,1,imperson dont realli come contact staff staff overal friend helpful
3606,0,0,1,0,0,0,0,0,price littl high
3609,0,0,0,0,0,0,0,1,scheme thing much
3611,0,0,0,1,0,0,0,0,difficult walk garden
3615,0,0,1,0,0,0,0,0,amaz hotel lil overpr
3615,0,0,1,0,0,0,0,0,k premium suit valu money
3617,0,0,0,0,0,0,1,0,use infin pool checkout flight
3618,1,0,0,0,0,0,0,0,elev ladi seem disbelief children guest marina bay sand
3620,0,0,0,0,0,0,0,1,foyer tower like railway station
3621,1,0,0,0,0,0,0,0,hard mattress flat pillow overcrowd pool
3621,0,1,1,0,0,0,0,0,overpr breakfast over zealous secur guard price drink overpr room charrg
3622,1,0,0,0,0,0,0,0,shower room smell bad
3625,0,0,0,0,0,0,0,1,crowd peopl
3626,1,0,0,0,0,0,0,0,bidet toilet
3628,1,0,0,0,0,0,0,0,infin pool feel realli overcrowd despit size
3629,1,0,0,0,0,0,0,1,busi pool
3630,0,0,0,0,0,0,0,1,crowd like subway
3630,0,1,0,0,0,0,0,0,privaci
3630,0,0,0,0,0,0,0,1,peopl everywher
3632,1,0,0,0,0,0,0,0,would like execut loung like top rate hotel
3634,0,0,0,0,0,0,0,1,sens intimaci
3642,0,0,0,0,0,1,0,0,cleanli
3643,0,0,0,0,0,1,0,0,housekeep stole gucci sunglass
3644,0,0,0,0,0,0,1,0,late check time pm earli check time
3646,1,0,0,0,0,0,0,0,bedsheet linen smell bad even carpet
3646,0,0,0,0,0,0,1,0,staff find reserv check bit longer
3647,0,0,1,0,0,0,0,0,cost breakfast unusu hotel
3650,1,1,0,0,0,0,0,0,small balconi weird access back garden bay lift
3651,1,0,0,0,0,0,0,0,aircon cold
3655,0,0,1,0,0,0,0,0,bit pricey
3656,1,0,0,0,0,0,0,0,infin pool crowd cant enjoy atmospher
3658,0,0,1,0,0,0,0,0,expens drink food
3659,0,0,1,0,0,0,0,0,expens worth
3662,1,0,0,0,0,0,0,0,bed uncomfort
3663,0,0,1,0,0,0,0,0,pricey
3665,1,0,0,0,0,0,0,0,room show wear tear
3667,0,0,1,0,0,0,0,0,expens price
3668,0,0,1,0,0,0,0,0,food overpr hotel
3670,0,0,0,0,0,0,0,1,crowd
3670,0,0,0,0,0,0,0,1,relax
3670,0,0,0,0,0,1,0,0,room clean well
3671,1,0,0,0,0,0,0,0,toilet mani problem
3671,1,0,0,0,0,0,0,0,automat curtain work well
3671,1,0,0,0,0,0,0,0,pool narrow crowd
3673,0,0,0,0,0,0,0,1,crowd
3673,1,0,0,0,0,0,0,0,jet shower toilet
3674,0,0,1,0,0,0,0,0,hotel meet expect definit valu money
3678,0,1,0,0,0,0,0,0,lack conveni access coffe shop
3679,0,0,1,0,0,0,0,0,cocktail bit expens roof area
3680,0,0,1,0,0,0,0,0,expens larg
3681,1,0,0,0,0,0,0,0,room stay open view bathroom corridor
3682,0,0,1,0,0,0,0,0,room self noth special price paid
3682,1,0,0,0,0,0,0,0,tv constant issu
3684,0,0,0,0,0,0,0,1,enough time
3685,1,0,0,0,0,0,0,0,mani peopl pool cold clima shop center
3686,0,0,0,1,0,0,0,0,locat
3689,0,0,0,0,0,0,0,1,walkway nois
3690,0,0,0,0,1,0,0,0,breakfast includ
3692,0,0,1,0,0,0,0,0,mayb price
3693,1,0,0,0,0,0,0,0,pool area refurbish werent inform arriv pool area
3694,0,0,1,0,0,0,0,0,cheaper beer need
3695,0,0,0,0,0,0,1,0,manag crowd lobbi
3698,1,0,0,0,0,0,0,0,need bidet toilet
3700,0,0,1,0,0,0,0,0,cost breakfast expens compar actual qualiti
3703,0,0,0,0,0,0,0,1,crowd
3704,0,0,0,0,0,1,0,0,cleanli floor light show
3706,1,0,0,0,0,0,0,0,less movi choic
3709,1,0,1,0,0,0,0,0,amen room could better price pay
3709,1,0,0,0,0,0,0,0,miss bluetooth speaker
3712,0,0,1,0,0,0,0,0,expens
3715,0,0,0,1,0,0,0,0,locat
3718,1,0,0,0,0,0,0,0,except bed shower
3720,1,0,0,0,0,0,0,0,pool close
3723,0,0,0,0,0,0,0,1,fact deposit return day
3723,0,0,0,0,0,0,0,1,shall return check everyth fine
3727,1,0,0,0,0,0,0,0,pool cloudi mous club
3728,1,0,0,0,0,0,0,0,plastic bottl room realli need take away replac
3729,0,0,0,0,0,0,0,1,overcrowd
3730,0,0,1,0,0,0,0,0,bit exepens
3731,0,0,0,0,0,0,0,1,bit crowd place
3732,1,0,0,0,0,0,0,0,mayb ac camera littl bit noisi
3740,0,0,0,0,0,0,1,0,price list book includ clean fee charg
3742,0,0,1,0,0,0,0,0,price breakfast
3749,1,0,0,0,0,0,0,0,elev
3750,0,0,1,0,0,0,0,0,room rate bit high
3751,1,0,0,0,0,0,0,0,bed rock hard
3755,1,0,0,0,0,0,0,0,room total miss expect
3755,1,0,0,0,0,0,0,0,thought would luxuri turn normal
3756,1,0,0,0,0,0,0,0,room designerish classic
3756,0,0,1,0,0,0,0,0,price late check disproport high
3760,1,0,0,0,0,0,0,0,construct pool area limit seat guest
3761,0,0,0,0,0,0,0,1,mani children pool area
3762,1,0,0,0,0,0,0,0,bed hard
3762,0,0,1,0,0,0,0,0,cheap star hotel
3764,0,0,0,0,0,0,0,1,hear street nois th floor
3767,0,0,0,0,0,0,0,1,staff servic pool area poor
3768,1,0,0,0,0,0,0,0,busi great vfm
3770,0,0,0,0,0,0,0,1,popular
3770,0,0,0,0,0,0,0,1,
3770,0,0,0,0,0,0,0,1,lot peopl
3773,0,0,0,0,1,0,0,0,champaign breakfast
3774,1,0,0,0,1,0,0,0,room restaur hotel definit overr
3775,1,0,0,0,0,0,0,0,hand shower bath tub delux king size room air condit suck
3776,0,0,0,0,0,0,0,1,attitud servic employe terribl
3777,0,0,1,0,0,0,0,0,premium price premium facil
3779,0,0,0,0,1,0,0,0,almost food breakfast restaur good
3779,0,0,0,0,0,0,0,1,realli good
3779,0,0,0,0,0,0,0,1,disappoint lot
3780,1,0,1,0,0,0,0,0,way expens amount peopl pool privaci
3787,0,0,0,0,0,1,0,0,room werent clean
3787,0,0,1,0,0,0,0,0,room felt date hotel
3787,0,0,0,0,1,0,0,0,lavo restaur averag
3788,1,0,0,0,0,0,0,0,paid mini bar
3791,0,0,0,0,0,0,0,1,servic poor
3792,0,0,0,0,0,0,0,1,need leav
3795,0,0,1,0,0,0,0,0,pricequ ratio
3795,0,0,1,0,0,0,0,0,pay most pool view
3797,1,0,0,0,0,0,0,0,would benefit seat recept ground floor general
3798,1,0,0,0,0,0,0,0,bed super hard pillow super flat
3799,0,0,0,0,0,1,0,0,clean servic need better
3801,1,0,0,0,0,0,0,0,stockec sink bathroom keep water basin
3803,1,0,0,0,0,0,0,0,gym avail stay
3803,1,0,0,0,0,0,0,0,disappoint tri workout crowd small hotel room
3807,1,0,0,0,0,0,0,0,gym could improv
3808,0,0,0,0,0,0,0,1,noth special mention
3809,1,0,0,0,0,0,0,0,bed hard
3811,1,0,0,0,0,0,0,0,room littl bit outdat
3812,0,0,0,0,0,0,0,1,stay top suit basic treat like noth staff
3814,0,0,0,0,0,0,1,0,check time
3814,0,0,0,0,0,0,0,1,earli
3815,0,0,0,0,0,0,0,1,late checkout
3816,0,0,1,0,0,0,0,0,price high
3817,1,0,0,0,0,0,0,1,busi pool stop let peopl pay come use
3818,0,0,1,0,1,0,0,0,lack cheaper cafe option
3824,0,0,0,0,0,0,0,1,staff bit abrupt smile
3824,0,0,0,0,0,0,0,1,look unhappi
3827,0,0,1,0,0,0,0,0,restaur price food
3828,0,1,0,0,0,0,0,0,cant access pool day leav
3831,0,0,0,0,0,0,1,0,took long time check enough chair peopl wait check
3833,1,0,0,0,0,0,0,0,pool way crowd
3833,0,0,0,0,0,0,0,1,peopl leav towel poolsid sun chair without occupi chair
3836,0,0,0,1,0,0,0,0,bit town
3839,1,0,0,0,0,0,0,0,room relat simpl
3842,0,0,1,0,0,0,0,0,hotel overpr level servic reciev
3844,0,0,0,0,1,0,0,0,queue breakfast stay hotel
3845,0,0,0,0,0,0,0,1,mani peopl seem resourc much queu basic servic restaur etc
3847,0,0,0,0,0,0,1,0,staff recept friend welcom pool staff contrari good
3849,0,0,0,0,0,0,0,1,rude pool staff
3850,0,0,1,0,0,0,0,0,cost breakfast includ room price
3851,0,0,0,0,0,1,0,0,cleaner didnt speak english
3851,1,0,0,0,0,0,0,0,lock bathroom door
3854,0,0,0,0,0,0,0,1,terribl custom servic poor qualiti room filthi pool
3855,1,0,0,0,0,0,0,0,hot water come slowli room wait minut take shower
3856,1,0,0,0,0,0,0,0,bed bit hard way back hotel garden
3856,0,0,1,0,0,0,0,0,price room high
3857,0,0,1,0,0,0,0,0,room rate littl pricey
3862,0,0,1,0,0,0,0,1,room small crowd especi pool limit seat overpr
3864,0,0,0,0,0,0,0,1,attent person
3866,1,0,0,0,0,0,0,0,rest place lobbi famili checkin checkout
3870,0,0,0,0,0,0,0,1,nobodi welcom us
3870,0,0,0,0,0,0,0,1,much chao like fish market
3873,0,0,0,0,0,0,0,1,ad keep pop email etc
3874,0,0,1,0,0,0,0,0,expens asian
3875,0,0,0,0,1,0,0,0,long queue club
3877,0,0,0,0,0,0,1,0,check time fix
3878,1,0,0,0,0,0,0,0,could seat area loung
3880,0,0,0,0,0,0,0,1,larg properti inadequ signag
3880,1,0,0,0,0,0,0,0,difficult find place interest
3881,0,0,0,0,0,0,0,1,busi
3883,1,0,0,0,0,0,0,0,tv remot chang batteri
3891,0,0,1,0,0,0,0,0,cost
3893,0,0,0,0,0,0,1,0,check wasnt till check couldnt use pool check
3894,0,0,1,0,0,0,0,0,expens
3897,0,0,0,0,0,0,0,1,mani peopl
3897,0,0,0,0,0,0,0,1,big
3899,0,0,1,0,0,0,0,0,expenss
3900,0,0,0,0,0,1,0,0,bathtub dirti arriv
3902,0,0,1,0,0,0,0,0,room rate slight overpr amount paid deserv one free breakfast
3903,1,0,0,0,0,0,0,0,balconi furnitur mini bar hasnt refil consum item
3904,1,0,0,0,0,0,0,0,book room person slipper well bathrob
3906,0,0,1,0,0,0,0,0,price expens
3908,0,0,1,0,0,0,0,0,breakfast includ rate
3909,0,0,0,0,0,0,0,1,crowd elev wast time wait
3910,0,0,1,0,0,0,0,0,cost glass wine pool bar
3911,0,0,0,0,0,0,0,1,
3918,1,0,0,0,0,0,0,0,tv froze constant like lose aerial
3920,0,0,1,0,0,0,0,0,price extrem high
3920,0,0,0,0,0,0,1,0,also deposit dollar awar
3926,0,0,1,0,0,0,0,0,rate least higher
3928,0,0,0,0,0,0,0,1,disappoint show
3928,1,0,0,0,0,0,0,0,pool crowd load children
3930,0,0,0,0,0,0,1,0,lobbi like public place
3930,1,0,0,0,0,0,0,0,pillow comfi
3931,0,0,0,0,0,0,0,1,although room amaz amaz view lot nois come road drain
3934,1,0,0,0,0,0,0,0,roof top
3938,0,0,1,0,0,0,0,0,excess charg late checkout
3940,0,0,0,0,0,0,1,0,checkin min wait
3940,0,0,0,0,0,0,1,0,seat drink offer
3940,0,0,0,0,0,0,1,0,wait queue
3941,1,0,0,0,0,0,0,1,mani peopl pool
3942,0,0,0,0,0,0,0,1,room face ocean give harbor view light show
3949,0,0,1,0,0,0,0,0,expens actual get
3951,1,0,0,0,0,0,0,0,would prefer even larger bed
3951,0,0,0,0,0,0,0,1,tall peopl
3952,1,0,0,0,0,0,0,0,room littl small peopl meant doubl room
3954,0,0,0,0,0,0,0,1,crowd
3955,0,0,0,0,0,0,1,0,took long tome check noth explain expens
3956,1,0,0,0,0,0,0,0,comfort room
3960,0,0,0,0,0,0,0,1,breakfast includ
3962,1,0,0,0,0,0,0,0,bath box provid plus bath foam nice tub
3965,1,0,0,0,0,0,0,1,pool got busi noisi
3966,0,0,0,0,0,0,0,1,bar staff
3967,0,0,0,0,0,1,0,0,impress person item taken room
3970,0,0,0,0,0,0,1,0,lack support pool checkin
3971,0,0,0,0,0,0,0,1,bit worn
3971,0,0,0,0,0,0,0,1,loud window sound proof anymor
3973,0,0,0,0,0,0,0,1,smoker feel unwelcom
3973,1,0,0,0,0,0,0,0,smoker area poor far facil
3977,1,0,0,0,0,0,0,0,found toenail clip toilet floor unhygien view
3983,1,0,0,0,0,0,0,0,mayb would prefer person boutiqu hotel without children etc
3985,0,0,0,0,0,0,0,1,much peopl
3985,0,0,0,0,0,0,0,1,much children
3985,0,0,0,0,0,0,0,1,much nois
3986,0,0,0,0,0,0,0,1,crowd place u look relax time sure appropi
3989,0,0,0,0,0,0,0,1,noth improv chang sinc
3989,0,0,0,0,0,0,0,1,also shop
3990,0,0,1,0,0,0,0,0,overpr
3996,0,0,0,0,0,0,1,0,crowd lobbi
3997,1,0,0,0,0,0,0,0,choic pillow
3997,1,0,0,0,0,0,0,0,pillow room firm
4001,1,0,0,0,0,0,0,0,bidet
4003,0,0,1,0,0,0,0,0,price quit expens
4005,1,0,0,0,0,0,0,0,slow internet
4006,1,0,0,0,0,0,0,0,toilet water closet ordinari
4007,0,0,0,0,0,0,0,1,noth special
4008,0,0,0,0,0,0,0,1,crowd
4010,0,0,1,0,0,0,0,0,rate
4010,0,0,1,0,0,0,0,0,expens
4010,0,0,1,0,0,0,0,0,price expect
4012,0,0,0,0,0,0,0,1,mani peopl
4013,0,0,1,0,0,0,0,0,hidden charg
4019,0,0,0,0,0,0,1,0,lobi gest
4022,0,0,0,0,0,0,0,1,mani peopl
4022,0,0,0,0,0,0,0,1,look like market
4025,1,0,0,0,0,0,0,1,pool crowd
4026,1,0,0,0,0,0,0,0,toilet paper bit rough bidet
4027,0,0,1,0,0,0,0,0,expens kkkk
4028,0,0,0,0,1,0,0,0,breakfast wait time
4032,0,0,0,0,0,0,0,1,
4034,0,0,0,0,0,0,0,1,jessica check wend get hotel rude atend friend
4036,0,0,1,0,0,0,0,0,quit pricey
4044,0,0,0,0,0,0,1,0,wait check
4044,0,0,1,0,0,0,0,0,price faster
4045,1,0,0,0,0,0,0,0,there exhaust fan insid restroom smell terribl whole time
4046,0,0,0,0,1,0,0,0,ala cart eat option
4050,1,0,0,0,0,0,0,0,room small wifi bit slow
4055,0,0,1,0,0,0,0,0,expect price
4056,0,0,1,0,0,0,0,0,expens valu money got aunt room
4057,1,0,0,0,0,0,0,0,bellow
4058,0,0,1,0,0,0,0,0,price realli high
4060,0,0,1,0,0,0,0,0,expens
4064,1,0,0,0,0,0,0,0,bed smell littl
4069,1,0,0,0,0,0,0,0,area construct disappoint
4070,0,0,0,0,0,0,0,1,size
4072,0,1,0,0,0,0,0,0,key card access facil hit miss
4074,0,0,0,0,0,0,0,1,mani costum friend
4077,0,0,0,0,0,0,0,1,crowd
4081,0,1,0,0,0,0,0,0,pleas prohibit disord swim infin pool
4084,0,0,0,0,0,0,0,1,staff rude
4086,0,0,1,0,0,0,0,0,breakfast buffet realli worth money
4087,1,0,0,0,0,0,0,1,mani peopl pool area
4090,0,0,0,0,1,0,0,0,food wasnt like
4092,0,0,0,0,0,1,0,0,room found dirti smelli
4092,0,0,0,0,0,1,0,0,found one bag durian
4092,0,0,0,0,0,0,0,1,servic horribl
4092,0,0,0,0,0,0,0,1,staff breakfast rise rude
4093,0,0,1,0,0,0,0,0,low valu money
4095,0,0,1,0,0,0,0,0,price
4096,0,0,0,0,0,0,0,1,huge build
4098,0,0,1,0,0,0,0,0,compar offer overpric
4099,0,0,0,0,0,0,0,1,mani peopl go swim
4100,0,0,1,0,1,0,0,0,labor good drink okay food valu
4103,0,0,0,0,0,0,1,1,crowd entri lobbi well organis
4105,1,0,0,0,0,0,0,0,bathtub washlet
4106,0,0,0,0,0,0,0,1,mani peopl
4108,0,0,0,0,0,0,1,0,mistaken put middl name michael che kuen last name free wifi
4110,0,0,1,0,1,0,1,0,chines invas breakfast expens wait check
4111,0,0,0,0,0,0,0,1,build confus navig
4112,0,0,0,0,0,0,1,0,hand blank payment detail
4112,0,0,0,0,0,0,0,1,pleas send print materi
4113,0,0,0,0,0,0,0,1,mani children
4114,1,0,0,0,0,0,0,0,bed comfort
4115,0,0,1,0,0,0,0,0,price bit high would say yet worth
4116,0,0,0,0,0,0,0,1,mani peopl
4121,1,0,0,0,0,0,0,0,colour tile pool made pool appear grey
4126,0,0,0,0,0,0,1,0,took hour check
4127,1,0,0,0,0,0,0,0,tini cup
4127,1,0,0,0,0,0,0,0,air con nois chang room
4127,0,0,0,0,0,0,1,0,length queue check inout
4133,0,0,1,0,0,0,0,0,low valu money
4133,0,0,0,0,0,0,0,1,crowd servic staff seem stretch
4134,1,0,0,0,0,0,0,0,pool sooo cold water
4136,1,0,0,0,0,0,0,0,food avail pm
4137,0,0,0,0,0,0,0,1,serious overcrowd
4137,0,0,0,0,0,0,0,1,didnt feel exclus
4138,0,0,0,0,0,0,0,1,crowd
4140,1,0,0,0,0,0,0,0,pool water cold
4144,0,0,0,0,0,1,0,0,room smell like smoke room non smoke
4145,1,0,0,0,0,1,0,0,room dirti air work bathroom smell
4146,0,0,0,0,1,0,0,0,place get small breakfast sky deck full buffet breakfast
4147,0,0,0,0,1,0,0,0,restaur choic
4147,0,0,1,0,0,0,0,0,overpr
4150,1,0,0,0,0,0,0,0,broken tile bathroom door
4150,1,0,0,0,0,0,0,0,bath
4153,0,0,0,0,0,0,0,1,wait time lift
4154,0,0,0,0,0,0,0,1,wait time lift
4156,0,0,1,0,0,0,0,0,expens compar similar hotel stay
4157,1,0,1,0,0,0,0,0,littl pricey bed bit firm like
4159,0,0,1,0,0,0,0,0,pretti expens breakfast
4163,0,0,0,0,0,0,0,1,attitud secur staff
4164,0,0,0,0,0,0,0,1,long distanc food court lobbi
4166,1,0,0,0,0,0,0,0,pool area small
4167,0,0,0,0,0,0,1,0,long row checkout
4167,0,0,0,0,0,0,1,0,lobbi growd unpleas noon
4173,0,0,0,0,0,1,0,0,bathroom room smell
4174,0,0,1,0,0,0,0,0,expens
4175,1,0,0,0,0,0,0,0,couldnt open curtain wide
4177,1,0,0,0,0,0,0,0,mirror shave bathroom
4179,0,0,0,0,0,0,0,1,busi
4180,0,0,0,0,0,0,0,1,overcrowd
4180,0,0,0,0,0,1,0,0,room smell
4180,1,0,0,0,0,0,0,1,swim pool crowd
4184,0,0,0,0,0,0,1,0,wait checkin
4186,0,0,1,0,0,0,0,0,room could bit lush night
4191,0,0,1,0,0,0,0,0,cheaper
4192,1,0,0,0,0,0,0,0,toilett flush work partial
4195,1,0,0,0,0,0,0,0,pool isnt warm full peopl pose instagram shot
4201,0,0,0,0,0,0,1,0,check procedur chaotic imperson
4202,0,0,0,0,0,0,0,1,foyer like cattl market
4202,0,0,1,0,0,0,0,0,felt price room rate
4202,0,0,0,0,0,0,0,1,would feel would want come back
4203,0,0,0,1,0,0,0,0,free airport pick drop provid hotel
4204,1,0,0,0,0,0,0,1,pool area alway crowd
4206,1,0,0,0,0,0,0,0,room furnitur
4207,0,0,1,0,0,0,0,0,price got probabl expect amount paid
4209,1,0,0,0,0,0,0,0,pool room
4211,0,0,0,0,0,0,0,1,allot peopl
4212,0,0,1,0,0,0,0,0,price high resort compar star global
4213,0,0,0,0,0,0,0,1,crowd lobbi
4214,0,0,0,0,0,0,1,0,check could take less time
4215,0,0,0,0,0,0,1,0,long check queue recept
4216,0,0,0,0,0,0,1,0,queue check bit daunt
4218,0,0,1,0,0,0,0,0,cost
4220,0,0,0,0,1,0,0,0,food choic hotel
4221,1,0,0,0,0,0,0,0,movi pay view
4222,0,0,0,0,1,0,1,0,expect queue thing checkin bar breakfast etc etc
4223,1,0,0,0,0,0,1,1,check prosess ambienc gud pool v bad shape v crowd
4225,0,0,0,0,0,0,0,1,signag rubbish mislead
4228,0,0,0,0,0,0,0,1,big hotel tast
4228,0,0,0,0,0,0,0,1,like caribbean cruis ship
4230,1,0,0,0,0,0,0,0,lack electr facil
4231,0,0,0,0,0,0,0,1,busi
4231,0,0,0,0,0,0,0,1,relax
4232,0,0,1,0,0,0,0,0,overr like disneyland mani peopl look stay
4232,0,0,0,0,0,0,0,1,hotel singapor much better
4236,1,0,0,0,0,0,0,0,pool wasnt heat bedmattress hard uncomfort
4237,1,0,0,0,0,0,0,0,amen room
4238,1,0,0,0,0,0,0,0,pool area disappoint
4238,0,0,0,0,0,0,0,1,crowd
4240,1,0,0,0,0,0,0,0,simpl lookimg room famous hotel
4241,0,0,1,0,0,0,0,0,bit price
4242,0,0,0,0,0,0,1,0,wait luggag servic upon departur
4244,0,0,0,0,0,0,1,0,slow check
4246,0,0,0,0,0,0,1,0,busi lobbi quit slow check procedur
4247,0,0,0,0,0,0,1,0,didnt give us water
4249,0,0,1,0,0,0,0,0,wish price hotel lower spend time
4251,0,0,0,0,0,0,0,1,mani peopl
4251,0,0,0,0,0,0,0,1,casino check id like immigr check immigr
4251,0,0,0,0,0,0,0,1,use licens instead passport
4252,0,0,0,0,0,0,0,1,rather crowd
4253,0,0,0,0,0,0,0,1,much peopl
4254,0,0,1,0,0,0,0,0,pricey
4256,0,0,0,0,1,0,0,0,breakfast
